id_estudiante,codigo_universitario,nombres,apellidos,edad,sexo,carrera,facultad,ciclo,fecha_nacimiento,estado_matricula,promedio_general,asistencia,cursos_aprobados,cursos_desaprobados,creditos_aprobados,ciclo_academico,riesgo_academico,nivel_estres_num,nivel_ansiedad_num,bienestar_general,horas_sueno,actividad_fisica,estado_emocional,horas_ejercicio,frecuencia_semanal
2611,202602611,Tristán,Valverde,27,Femenino,Psicología,Ciencias de la Salud,1,2000-09-08,Reserva,15.36,78.99,7,2,28,2026-I,Medio,6,6,3.26,7,2,Ansioso,0.9,7
2612,202602612,Aitana,Llopis,27,Masculino,Ingeniería de Sistemas,Ingeniería,6,2005-10-06,Matriculado,13.18,71.75,7,3,28,2026-I,Medio,3,6,3.75,10,5,Tranquilo,2.2,5
2613,202602613,Irene,Ángel,29,Femenino,Administración,Ciencias Empresariales,9,2000-12-17,Reserva,10.26,66.05,8,2,32,2026-I,Alto,6,8,3.02,10,3,Estresado,1.9,1
2614,202602614,Leire,Lobo,29,Femenino,Ingeniería de Sistemas,Ingeniería,2,2005-03-24,Reserva,11.53,62.37,4,0,16,2026-I,Alto,8,5,3.32,4,4,Estresado,0.0,6
2615,202602615,Pascual,Marquez,22,Femenino,Administración,Ciencias Empresariales,7,1999-03-30,Reserva,14.28,63.57,4,0,16,2026-I,Medio,5,1,3.82,7,3,Feliz,0.1,7
2616,202602616,María Manuela,Sierra,27,Masculino,Derecho,Derecho,3,1995-09-20,Retirado,13.36,79.1,6,0,24,2026-I,Medio,7,10,3.49,4,4,Ansioso,1.8,3
2617,202602617,Teo,Palomo,27,Masculino,Psicología,Ciencias de la Salud,7,2009-03-19,Matriculado,13.32,82.5,6,0,24,2026-I,Medio,7,5,2.95,10,2,Ansioso,1.1,7
2618,202602618,Lorenzo,Ramis,20,Femenino,Administración,Ciencias Empresariales,2,2008-05-11,Reserva,14.85,94.85,8,1,32,2026-I,Medio,3,5,2.09,9,5,Estresado,1.2,2
2619,202602619,Florinda,Figueras,22,Masculino,Ingeniería de Sistemas,Ingeniería,10,2004-08-18,Retirado,17.7,81.95,4,2,16,2026-I,Bajo,5,9,4.47,8,4,Estresado,1.9,7
2620,202602620,Adela,Meléndez,18,Femenino,Arquitectura,Arquitectura,1,2007-03-07,Retirado,11.04,83.18,4,3,16,2026-I,Alto,8,4,1.29,10,1,Tranquilo,1.5,1
2621,202602621,Herberto,Pareja,20,Masculino,Enfermería,Ciencias de la Salud,4,2001-02-01,Retirado,19.7,81.82,8,0,32,2026-I,Bajo,7,10,1.43,5,5,Feliz,1.1,1
2622,202602622,Rufino,Cisneros,23,Masculino,Enfermería,Ciencias de la Salud,6,2003-12-25,Reserva,12.52,69.27,6,3,24,2026-I,Alto,3,6,1.88,4,2,Estresado,1.2,5
2623,202602623,Salomón,Morales,24,Femenino,Marketing,Ciencias Empresariales,8,2007-11-26,Reserva,13.95,74.55,5,2,20,2026-I,Medio,9,1,3.52,9,5,Tranquilo,2.4,1
2624,202602624,María Del Carmen,Corominas,29,Femenino,Marketing,Ciencias Empresariales,8,2004-02-17,Matriculado,19.04,97.31,5,0,20,2026-I,Bajo,1,5,1.69,10,1,Ansioso,2.5,7
2625,202602625,Sandra,Yáñez,17,Femenino,Derecho,Derecho,5,1996-10-17,Matriculado,14.48,74.8,7,2,28,2026-I,Medio,7,5,2.14,6,5,Motivado,1.8,7
2626,202602626,Benito,Sevillano,21,Masculino,Enfermería,Ciencias de la Salud,10,1996-01-29,Matriculado,17.39,93.41,6,2,24,2026-I,Bajo,8,9,1.18,8,5,Estresado,2.5,2
2627,202602627,Miguel Ángel,Baños,24,Masculino,Ingeniería de Sistemas,Ingeniería,10,2004-09-14,Reserva,16.03,97.24,8,1,32,2026-I,Bajo,3,5,4.6,10,4,Estresado,0.0,7
2628,202602628,Fernanda,Fabra,23,Femenino,Marketing,Ciencias Empresariales,5,1998-10-28,Matriculado,12.81,91.87,4,2,16,2026-I,Alto,7,2,1.76,5,3,Motivado,1.0,3
2629,202602629,Borja,Nogueira,30,Femenino,Enfermería,Ciencias de la Salud,3,1995-08-25,Matriculado,10.86,68.31,5,1,20,2026-I,Alto,5,2,4.45,6,3,Feliz,2.5,5
2630,202602630,Yaiza,Muñoz,29,Masculino,Arquitectura,Arquitectura,8,2006-06-05,Reserva,12.73,60.27,5,2,20,2026-I,Alto,7,9,3.01,4,5,Ansioso,1.9,5
2631,202602631,Consuela,Boada,24,Masculino,Contabilidad,Ciencias Empresariales,3,1997-03-09,Reserva,16.97,67.53,7,1,28,2026-I,Bajo,5,1,3.77,5,5,Motivado,1.5,1
2632,202602632,Ariel,Aller,24,Masculino,Psicología,Ciencias de la Salud,4,2001-07-08,Matriculado,11.51,95.14,7,1,28,2026-I,Alto,3,8,2.79,9,4,Estresado,0.9,5
2633,202602633,Yolanda,Ochoa,26,Femenino,Arquitectura,Arquitectura,7,1998-11-09,Retirado,19.12,98.78,8,0,32,2026-I,Bajo,8,5,3.33,5,5,Ansioso,0.8,5
2634,202602634,Osvaldo,Carvajal,24,Femenino,Psicología,Ciencias de la Salud,8,2004-11-05,Matriculado,17.87,99.53,5,3,20,2026-I,Bajo,7,7,3.02,9,5,Feliz,2.7,3
2635,202602635,Hugo,Atienza,27,Masculino,Psicología,Ciencias de la Salud,3,2007-11-10,Matriculado,14.04,67.66,7,3,28,2026-I,Medio,7,2,4.61,9,2,Feliz,1.5,5
2636,202602636,Buenaventura,Amo,20,Masculino,Ingeniería de Sistemas,Ingeniería,4,2004-12-12,Matriculado,13.42,64.07,6,0,24,2026-I,Medio,6,2,3.05,4,4,Estresado,0.8,7
2637,202602637,Ángela,Uribe,25,Masculino,Ingeniería de Sistemas,Ingeniería,2,1996-06-23,Retirado,11.58,68.88,7,1,28,2026-I,Alto,9,10,3.58,6,2,Feliz,0.3,3
2638,202602638,Dora,Manso,22,Femenino,Psicología,Ciencias de la Salud,4,1998-12-29,Reserva,15.63,92.36,8,0,32,2026-I,Medio,6,10,4.21,4,4,Estresado,0.0,4
2639,202602639,Susana,Sala,17,Femenino,Contabilidad,Ciencias Empresariales,7,1998-07-23,Matriculado,12.36,98.02,7,2,28,2026-I,Alto,7,3,4.24,6,4,Tranquilo,1.9,2
2640,202602640,Amor,Morcillo,27,Masculino,Contabilidad,Ciencias Empresariales,7,2004-12-26,Retirado,19.33,63.97,6,0,24,2026-I,Bajo,4,6,1.17,7,2,Feliz,0.2,3
2641,202602641,Donato,Juliá,27,Masculino,Ingeniería de Sistemas,Ingeniería,7,2003-06-07,Matriculado,10.77,88.36,7,3,28,2026-I,Alto,9,2,1.15,8,4,Ansioso,0.6,4
2642,202602642,Isabel,Isern,25,Masculino,Enfermería,Ciencias de la Salud,7,2005-07-30,Retirado,14.18,63.72,6,0,24,2026-I,Medio,7,9,4.72,9,2,Feliz,0.9,4
2643,202602643,Duilio,Nieto,25,Femenino,Psicología,Ciencias de la Salud,2,1998-09-16,Reserva,14.71,90.18,5,0,20,2026-I,Medio,10,1,1.78,4,5,Motivado,0.1,1
2644,202602644,Candelario,Jover,23,Masculino,Arquitectura,Arquitectura,8,2006-11-11,Matriculado,18.46,85.3,7,1,28,2026-I,Bajo,5,8,2.14,10,3,Estresado,1.9,6
2645,202602645,Sosimo,Valls,20,Masculino,Contabilidad,Ciencias Empresariales,6,2005-07-16,Matriculado,10.63,66.11,5,3,20,2026-I,Alto,4,3,1.54,7,2,Ansioso,0.8,1
2646,202602646,Buenaventura,Cárdenas,24,Femenino,Derecho,Derecho,5,2002-02-09,Matriculado,15.93,85.64,5,2,20,2026-I,Medio,9,9,2.61,6,3,Tranquilo,0.8,5
2647,202602647,Yaiza,Ferrándiz,28,Femenino,Ingeniería de Sistemas,Ingeniería,7,2001-07-13,Matriculado,10.57,75.99,8,1,32,2026-I,Alto,10,9,1.97,10,3,Ansioso,2.9,6
2648,202602648,Nélida,Querol,25,Masculino,Arquitectura,Arquitectura,9,1998-04-18,Reserva,16.48,74.43,6,2,24,2026-I,Bajo,1,8,3.99,4,5,Tranquilo,0.2,2
2649,202602649,Eva María,Diaz,27,Masculino,Administración,Ciencias Empresariales,4,1997-08-18,Reserva,14.44,99.66,5,0,20,2026-I,Medio,9,1,2.13,5,2,Feliz,2.4,3
2650,202602650,Anita,Almazán,18,Masculino,Enfermería,Ciencias de la Salud,2,2007-09-18,Reserva,15.81,76.23,6,0,24,2026-I,Medio,2,10,3.71,5,3,Motivado,0.0,4
2651,202602651,Apolonia,Buendía,27,Masculino,Contabilidad,Ciencias Empresariales,2,2004-02-25,Reserva,19.86,89.73,7,0,28,2026-I,Bajo,3,7,2.59,5,2,Feliz,1.1,3
2652,202602652,Felix,Patiño,18,Masculino,Ingeniería de Sistemas,Ingeniería,2,2003-12-21,Reserva,19.04,63.43,5,1,20,2026-I,Bajo,8,2,3.41,8,3,Ansioso,1.4,6
2653,202602653,Lina,Lobo,17,Masculino,Derecho,Derecho,10,1999-10-26,Retirado,10.46,60.46,4,2,16,2026-I,Alto,6,7,4.09,10,2,Ansioso,0.5,4
2654,202602654,Montserrat,Cerro,24,Femenino,Psicología,Ciencias de la Salud,4,2002-04-19,Reserva,13.65,67.28,6,0,24,2026-I,Medio,2,4,3.61,4,2,Motivado,2.4,5
2655,202602655,Beatriz,Clemente,23,Femenino,Enfermería,Ciencias de la Salud,6,1995-09-29,Retirado,14.79,76.94,4,0,16,2026-I,Medio,3,5,3.32,5,3,Estresado,1.3,3
2656,202602656,Félix,Esparza,22,Femenino,Administración,Ciencias Empresariales,2,2006-03-24,Reserva,16.64,73.49,8,0,32,2026-I,Bajo,3,3,3.85,10,5,Tranquilo,2.5,4
2657,202602657,Josué,Bernad,25,Femenino,Arquitectura,Arquitectura,9,2000-04-11,Retirado,11.63,88.13,4,2,16,2026-I,Alto,9,10,4.23,4,4,Tranquilo,2.6,1
2658,202602658,Apolonia,Gaya,18,Masculino,Marketing,Ciencias Empresariales,5,1996-06-16,Matriculado,19.71,88.93,6,0,24,2026-I,Bajo,2,3,2.17,10,5,Ansioso,3.0,3
2659,202602659,Nacio,Lara,24,Masculino,Enfermería,Ciencias de la Salud,8,2007-11-26,Retirado,14.4,70.55,4,1,16,2026-I,Medio,10,1,3.73,7,5,Ansioso,0.9,3
2660,202602660,Vinicio,Barreda,20,Femenino,Ingeniería de Sistemas,Ingeniería,1,2007-09-13,Matriculado,15.43,85.98,7,0,28,2026-I,Medio,2,8,2.61,4,4,Feliz,1.2,2
2661,202602661,Blas,Romero,20,Masculino,Ingeniería de Sistemas,Ingeniería,2,2002-09-23,Retirado,11.13,98.09,5,3,20,2026-I,Alto,2,8,1.65,5,3,Estresado,1.8,3
2662,202602662,Sara,Mena,26,Masculino,Enfermería,Ciencias de la Salud,6,2001-09-10,Reserva,12.6,94.23,4,0,16,2026-I,Alto,7,1,3.84,10,4,Tranquilo,2.5,2
2663,202602663,Raimundo,Correa,20,Femenino,Derecho,Derecho,3,2003-11-28,Reserva,10.75,98.42,7,2,28,2026-I,Alto,2,2,2.01,7,3,Ansioso,2.0,4
2664,202602664,Emiliano,Vicens,19,Masculino,Contabilidad,Ciencias Empresariales,1,1999-03-22,Retirado,12.75,77.02,8,1,32,2026-I,Alto,5,3,3.97,10,1,Estresado,2.8,3
2665,202602665,Martirio,Castañeda,18,Femenino,Enfermería,Ciencias de la Salud,10,1996-02-12,Matriculado,10.55,69.52,8,2,32,2026-I,Alto,7,7,2.27,4,4,Ansioso,1.3,3
2666,202602666,Poncio,Gutierrez,23,Femenino,Psicología,Ciencias de la Salud,10,2005-02-17,Reserva,17.61,60.38,5,0,20,2026-I,Bajo,1,6,3.58,6,1,Feliz,2.1,2
2667,202602667,Amarilis,Lozano,27,Femenino,Marketing,Ciencias Empresariales,7,2004-12-11,Retirado,19.8,95.39,4,1,16,2026-I,Bajo,4,2,4.03,4,4,Tranquilo,1.8,6
2668,202602668,Edmundo,Lopez,26,Femenino,Ingeniería de Sistemas,Ingeniería,8,1997-04-26,Retirado,16.39,75.03,8,3,32,2026-I,Bajo,2,9,4.2,8,2,Feliz,0.8,6
2669,202602669,Iker,Fuentes,24,Femenino,Arquitectura,Arquitectura,8,2001-12-13,Matriculado,16.34,69.52,6,2,24,2026-I,Bajo,4,6,4.94,10,5,Estresado,0.7,7
2670,202602670,Sosimo,Mínguez,19,Femenino,Marketing,Ciencias Empresariales,4,1999-11-18,Matriculado,10.34,86.63,7,2,28,2026-I,Alto,8,6,1.2,4,5,Motivado,1.4,1
2671,202602671,Gonzalo,Navarro,25,Femenino,Administración,Ciencias Empresariales,5,2003-06-11,Retirado,15.18,60.71,8,3,32,2026-I,Medio,10,6,1.68,4,3,Ansioso,0.1,3
2672,202602672,Roberta,Oliver,25,Femenino,Marketing,Ciencias Empresariales,8,2008-11-24,Retirado,19.22,66.13,5,0,20,2026-I,Bajo,7,9,1.2,5,5,Tranquilo,1.9,2
2673,202602673,Damián,Pons,26,Femenino,Derecho,Derecho,5,2007-05-25,Matriculado,10.77,92.5,4,0,16,2026-I,Alto,7,3,3.96,8,5,Feliz,1.5,5
2674,202602674,Lupe,Bastida,29,Masculino,Ingeniería de Sistemas,Ingeniería,3,2008-04-26,Retirado,13.94,92.87,5,0,20,2026-I,Medio,8,10,2.33,5,5,Motivado,2.3,2
2675,202602675,Aurora,Múñiz,22,Femenino,Psicología,Ciencias de la Salud,8,2007-09-01,Reserva,12.41,65.48,4,1,16,2026-I,Alto,1,4,3.08,6,4,Feliz,1.3,6
2676,202602676,Soledad,Quirós,20,Femenino,Marketing,Ciencias Empresariales,3,2005-03-03,Reserva,16.99,86.11,6,0,24,2026-I,Bajo,8,4,1.58,6,4,Motivado,2.1,7
2677,202602677,Encarnita,Calderon,28,Masculino,Derecho,Derecho,1,2006-03-23,Retirado,11.8,70.11,4,2,16,2026-I,Alto,1,8,3.38,7,3,Feliz,1.1,5
2678,202602678,Gonzalo,Peralta,19,Femenino,Marketing,Ciencias Empresariales,1,2008-01-25,Retirado,10.66,73.17,8,2,32,2026-I,Alto,10,3,3.65,10,3,Motivado,2.9,6
2679,202602679,Manolo,Angulo,22,Femenino,Ingeniería de Sistemas,Ingeniería,8,2004-05-15,Retirado,18.64,92.03,8,2,32,2026-I,Bajo,10,4,2.58,9,2,Estresado,0.6,5
2680,202602680,Hermenegildo,Vidal,23,Masculino,Arquitectura,Arquitectura,3,2002-07-25,Retirado,14.54,65.94,5,0,20,2026-I,Medio,4,6,1.41,9,1,Motivado,2.0,1
2681,202602681,René,Aliaga,22,Masculino,Administración,Ciencias Empresariales,3,2003-07-29,Reserva,10.29,76.2,6,1,24,2026-I,Alto,10,5,4.82,10,3,Feliz,0.5,2
2682,202602682,Sosimo,Capdevila,25,Femenino,Contabilidad,Ciencias Empresariales,4,2001-04-09,Retirado,11.81,90.1,5,0,20,2026-I,Alto,8,1,4.76,10,5,Ansioso,0.6,7
2683,202602683,Ramón,Nogués,25,Femenino,Administración,Ciencias Empresariales,9,2002-02-21,Matriculado,12.49,79.19,4,2,16,2026-I,Alto,3,2,1.9,4,4,Tranquilo,0.6,4
2684,202602684,Bartolomé,Zapata,24,Masculino,Ingeniería de Sistemas,Ingeniería,6,2004-12-01,Matriculado,15.16,84.98,8,1,32,2026-I,Medio,2,8,4.37,6,3,Tranquilo,1.6,7
2685,202602685,Hipólito,Madrigal,27,Femenino,Psicología,Ciencias de la Salud,8,2006-03-14,Retirado,15.4,92.16,5,3,20,2026-I,Medio,9,2,1.38,10,2,Estresado,0.2,3
2686,202602686,Cruz,Rosell,22,Femenino,Derecho,Derecho,1,2003-11-07,Reserva,13.96,94.25,6,2,24,2026-I,Medio,1,1,2.28,5,3,Ansioso,2.0,5
2687,202602687,Perlita,Folch,27,Masculino,Contabilidad,Ciencias Empresariales,9,2000-04-12,Matriculado,18.54,86.71,6,0,24,2026-I,Bajo,3,10,3.61,5,5,Ansioso,0.2,2
2688,202602688,Encarnacion,Aguado,22,Femenino,Derecho,Derecho,6,1999-02-18,Matriculado,14.92,78.58,8,1,32,2026-I,Medio,6,7,4.08,4,3,Motivado,0.6,1
2689,202602689,Gabriel,Arteaga,23,Femenino,Marketing,Ciencias Empresariales,1,2001-02-28,Retirado,17.72,95.61,7,3,28,2026-I,Bajo,7,4,4.06,5,1,Feliz,1.7,1
2690,202602690,Constanza,Nogueira,22,Masculino,Enfermería,Ciencias de la Salud,1,2002-12-05,Retirado,16.97,69.8,4,2,16,2026-I,Bajo,4,2,4.36,6,1,Motivado,1.5,5
2691,202602691,María Luisa,Velasco,24,Masculino,Administración,Ciencias Empresariales,1,2001-04-23,Reserva,19.73,63.9,4,1,16,2026-I,Bajo,9,10,1.55,4,1,Ansioso,3.0,3
2692,202602692,Toni,Blanes,23,Masculino,Contabilidad,Ciencias Empresariales,5,2000-08-21,Reserva,10.45,98.95,5,0,20,2026-I,Alto,5,3,2.19,8,3,Estresado,0.7,3
2693,202602693,Américo,Barrios,30,Masculino,Arquitectura,Arquitectura,10,2005-09-08,Retirado,10.61,84.24,7,2,28,2026-I,Alto,6,4,2.54,7,5,Feliz,0.4,7
2694,202602694,Ascensión,Bravo,24,Masculino,Marketing,Ciencias Empresariales,4,1996-10-08,Reserva,19.87,87.81,4,2,16,2026-I,Bajo,6,1,4.68,8,1,Tranquilo,1.8,7
2695,202602695,Leonor,Muro,22,Femenino,Enfermería,Ciencias de la Salud,6,2008-09-16,Retirado,15.4,77.87,6,2,24,2026-I,Medio,9,2,4.3,7,3,Ansioso,3.0,1
2696,202602696,Olivia,Guardiola,22,Femenino,Arquitectura,Arquitectura,7,2007-04-17,Reserva,12.6,91.9,6,0,24,2026-I,Alto,5,1,3.26,5,1,Feliz,2.2,6
2697,202602697,Julia,Ortega,17,Masculino,Marketing,Ciencias Empresariales,2,2000-03-04,Matriculado,17.99,95.37,8,1,32,2026-I,Bajo,2,5,4.49,6,5,Feliz,1.2,4
2698,202602698,Valentina,Castell,23,Femenino,Ingeniería de Sistemas,Ingeniería,5,2006-05-20,Retirado,15.71,70.3,6,2,24,2026-I,Medio,1,1,1.16,6,1,Feliz,0.9,4
2699,202602699,Demetrio,Tur,23,Masculino,Derecho,Derecho,5,1995-11-05,Retirado,18.49,98.71,6,3,24,2026-I,Bajo,8,6,1.68,7,1,Ansioso,3.0,5
2700,202602700,Teodora,Rosa,19,Femenino,Contabilidad,Ciencias Empresariales,8,2002-04-23,Reserva,18.6,62.42,7,3,28,2026-I,Bajo,4,9,1.16,7,5,Ansioso,2.2,1
2701,202602701,Ángel,Bárcena,22,Masculino,Administración,Ciencias Empresariales,6,1996-03-25,Matriculado,11.71,82.27,4,3,16,2026-I,Alto,2,6,3.26,8,1,Ansioso,0.7,3
2702,202602702,Rufino,Bilbao,21,Masculino,Ingeniería de Sistemas,Ingeniería,7,1997-09-02,Retirado,14.39,70.98,4,3,16,2026-I,Medio,8,7,4.51,10,1,Feliz,2.1,2
2703,202602703,Moreno,Vives,23,Femenino,Contabilidad,Ciencias Empresariales,1,1998-01-19,Matriculado,17.01,74.49,4,3,16,2026-I,Bajo,7,2,2.65,6,3,Ansioso,1.1,4
2704,202602704,Sebastián,Campoy,21,Femenino,Derecho,Derecho,2,1997-05-18,Retirado,13.65,81.69,8,1,32,2026-I,Medio,3,9,4.58,4,1,Motivado,2.6,6
2705,202602705,Buenaventura,Varela,28,Masculino,Contabilidad,Ciencias Empresariales,10,1997-08-27,Reserva,12.72,89.93,6,3,24,2026-I,Alto,6,10,1.37,10,3,Ansioso,2.9,5
2706,202602706,Ainara,Valle,23,Femenino,Derecho,Derecho,9,1998-02-27,Reserva,10.2,95.88,4,2,16,2026-I,Alto,4,10,1.62,9,3,Tranquilo,2.2,7
2707,202602707,Nidia,Redondo,24,Femenino,Marketing,Ciencias Empresariales,8,2003-08-04,Reserva,15.6,92.11,7,1,28,2026-I,Medio,10,8,4.7,7,5,Feliz,1.0,3
2708,202602708,Asdrubal,Hoyos,30,Femenino,Contabilidad,Ciencias Empresariales,2,1999-01-26,Reserva,13.51,65.07,8,0,32,2026-I,Medio,9,10,2.79,7,4,Estresado,1.3,6
2709,202602709,Cintia,Hoyos,26,Masculino,Enfermería,Ciencias de la Salud,10,2001-06-19,Matriculado,17.54,95.77,8,0,32,2026-I,Bajo,3,7,4.35,5,3,Tranquilo,2.0,5
2710,202602710,Azahara,Baró,30,Masculino,Psicología,Ciencias de la Salud,9,2002-04-04,Reserva,11.13,76.82,7,3,28,2026-I,Alto,8,6,3.3,4,3,Estresado,2.2,2
2711,202602711,Virginia,Perea,29,Femenino,Enfermería,Ciencias de la Salud,8,2000-09-24,Reserva,14.85,96.67,6,2,24,2026-I,Medio,2,5,1.14,10,4,Estresado,2.8,1
2712,202602712,Ofelia,Saez,22,Femenino,Contabilidad,Ciencias Empresariales,5,2004-05-28,Reserva,19.69,84.71,4,0,16,2026-I,Bajo,1,10,3.77,8,3,Estresado,2.4,2
2713,202602713,Tomasa,Segarra,21,Femenino,Arquitectura,Arquitectura,9,2004-03-31,Reserva,13.89,74.28,5,3,20,2026-I,Medio,6,8,2.56,10,4,Motivado,0.7,3
2714,202602714,Marisela,Gutierrez,17,Femenino,Derecho,Derecho,4,2004-09-13,Matriculado,19.72,87.43,4,2,16,2026-I,Bajo,3,8,4.71,7,2,Tranquilo,1.9,6
2715,202602715,Erasmo,Gil,27,Femenino,Contabilidad,Ciencias Empresariales,1,2008-05-08,Retirado,14.75,82.21,8,2,32,2026-I,Medio,5,3,3.94,9,4,Estresado,0.1,4
2716,202602716,Berta,Bustamante,29,Masculino,Enfermería,Ciencias de la Salud,8,1996-08-19,Reserva,18.11,87.25,8,0,32,2026-I,Bajo,5,5,3.16,9,5,Ansioso,0.6,3
2717,202602717,Francisco Jose,Torralba,29,Masculino,Ingeniería de Sistemas,Ingeniería,7,2008-07-30,Reserva,10.57,68.96,7,3,28,2026-I,Alto,8,8,3.72,6,2,Ansioso,1.5,4
2718,202602718,Blas,Juliá,23,Masculino,Derecho,Derecho,7,2006-07-15,Retirado,15.64,73.35,4,0,16,2026-I,Medio,8,3,2.37,5,3,Feliz,0.3,5
2719,202602719,Arcelia,Linares,25,Masculino,Administración,Ciencias Empresariales,8,2005-05-26,Retirado,13.49,80.38,8,3,32,2026-I,Medio,4,1,2.91,4,1,Tranquilo,0.2,2
2720,202602720,Teodosio,Jove,19,Masculino,Derecho,Derecho,8,2006-12-05,Reserva,18.25,69.27,8,0,32,2026-I,Bajo,7,10,4.44,5,3,Tranquilo,0.8,5
2721,202602721,Dulce,Girón,26,Masculino,Ingeniería de Sistemas,Ingeniería,2,1996-11-08,Retirado,10.9,87.77,7,2,28,2026-I,Alto,10,5,2.68,6,1,Motivado,0.2,1
2722,202602722,Régulo,Pina,21,Femenino,Contabilidad,Ciencias Empresariales,6,2005-02-26,Retirado,15.53,73.96,8,0,32,2026-I,Medio,2,3,1.11,5,2,Tranquilo,2.4,6
2723,202602723,Eusebio,Ortiz,23,Femenino,Ingeniería de Sistemas,Ingeniería,10,1995-07-07,Reserva,19.93,66.17,8,3,32,2026-I,Bajo,10,5,4.31,8,2,Estresado,1.1,7
2724,202602724,Iker,Coello,23,Masculino,Derecho,Derecho,8,2004-01-29,Retirado,18.87,79.17,8,2,32,2026-I,Bajo,5,9,3.52,6,1,Motivado,0.0,6
2725,202602725,Flor,Espinosa,27,Masculino,Contabilidad,Ciencias Empresariales,8,2007-04-23,Retirado,18.74,68.17,7,1,28,2026-I,Bajo,2,7,1.63,4,3,Ansioso,0.6,4
2726,202602726,Danilo,Rocamora,30,Femenino,Marketing,Ciencias Empresariales,9,2006-01-18,Matriculado,16.17,87.64,5,2,20,2026-I,Bajo,3,7,4.82,9,4,Estresado,1.8,2
2727,202602727,Rogelio,Lago,30,Femenino,Derecho,Derecho,8,1995-07-19,Matriculado,18.61,80.26,4,1,16,2026-I,Bajo,8,5,2.99,8,4,Tranquilo,0.3,3
2728,202602728,Amador,Capdevila,30,Femenino,Ingeniería de Sistemas,Ingeniería,6,2002-09-04,Matriculado,14.43,93.39,5,3,20,2026-I,Medio,5,2,3.97,7,2,Feliz,2.0,1
2729,202602729,Valerio,Aznar,18,Masculino,Contabilidad,Ciencias Empresariales,8,2002-03-02,Matriculado,10.18,82.67,4,2,16,2026-I,Alto,3,10,4.1,6,2,Motivado,1.4,2
2730,202602730,Jose Francisco,Casals,21,Femenino,Enfermería,Ciencias de la Salud,4,2008-08-12,Reserva,13.64,72.71,8,0,32,2026-I,Medio,2,10,1.84,5,1,Feliz,0.1,1
2731,202602731,Martina,Paniagua,24,Masculino,Arquitectura,Arquitectura,2,1999-06-17,Matriculado,15.11,79.09,6,3,24,2026-I,Medio,1,2,4.95,9,4,Ansioso,1.7,1
2732,202602732,Pastora,Moraleda,20,Masculino,Marketing,Ciencias Empresariales,3,2001-02-17,Matriculado,13.59,88.23,4,3,16,2026-I,Medio,8,4,2.81,5,5,Estresado,2.4,6
2733,202602733,Florencio,Cano,27,Femenino,Ingeniería de Sistemas,Ingeniería,10,2007-07-28,Matriculado,10.83,76.55,4,0,16,2026-I,Alto,2,9,3.47,5,2,Ansioso,0.0,1
2734,202602734,Araceli,Iglesia,22,Femenino,Enfermería,Ciencias de la Salud,10,1999-02-05,Reserva,10.77,97.06,8,3,32,2026-I,Alto,1,3,4.66,6,1,Ansioso,0.7,5
2735,202602735,Sonia,Comas,18,Masculino,Ingeniería de Sistemas,Ingeniería,1,1995-09-18,Reserva,18.35,73.56,7,0,28,2026-I,Bajo,2,6,3.99,4,1,Tranquilo,2.8,5
2736,202602736,Mariano,Baró,23,Masculino,Enfermería,Ciencias de la Salud,5,2004-10-07,Reserva,10.58,99.87,5,3,20,2026-I,Alto,10,7,2.67,10,3,Ansioso,2.7,7
2737,202602737,Loreto,Bayona,22,Masculino,Arquitectura,Arquitectura,5,2001-05-29,Matriculado,13.76,67.18,6,3,24,2026-I,Medio,7,5,4.03,7,5,Ansioso,2.0,6
2738,202602738,Chus,Cerdán,30,Femenino,Enfermería,Ciencias de la Salud,2,2004-10-07,Retirado,17.57,80.73,7,2,28,2026-I,Bajo,8,8,1.44,4,3,Tranquilo,1.7,7
2739,202602739,Jordana,Ramis,18,Femenino,Administración,Ciencias Empresariales,6,1999-04-01,Reserva,13.83,96.42,6,0,24,2026-I,Medio,1,9,1.68,7,5,Estresado,2.6,3
2740,202602740,Guadalupe,Saez,21,Femenino,Ingeniería de Sistemas,Ingeniería,3,1998-04-30,Retirado,12.63,98.92,6,0,24,2026-I,Alto,5,3,3.99,7,1,Tranquilo,1.6,6
2741,202602741,Elisa,Estevez,30,Masculino,Arquitectura,Arquitectura,4,2000-01-13,Reserva,18.48,86.76,4,2,16,2026-I,Bajo,7,3,2.64,6,5,Estresado,0.1,2
2742,202602742,Eusebio,Zapata,21,Masculino,Derecho,Derecho,1,2002-12-20,Reserva,10.63,99.03,8,0,32,2026-I,Alto,9,2,2.76,4,1,Estresado,1.6,3
2743,202602743,Martirio,Vega,19,Masculino,Psicología,Ciencias de la Salud,10,2000-03-29,Retirado,14.26,86.02,8,3,32,2026-I,Medio,8,7,2.64,4,1,Ansioso,0.8,7
2744,202602744,José Antonio,Terrón,17,Femenino,Marketing,Ciencias Empresariales,7,2007-05-06,Matriculado,17.83,63.21,6,0,24,2026-I,Bajo,8,6,4.03,4,5,Feliz,0.0,4
2745,202602745,Florina,Gil,22,Femenino,Marketing,Ciencias Empresariales,8,2004-11-12,Reserva,15.54,64.11,5,2,20,2026-I,Medio,7,8,2.93,4,4,Estresado,1.5,6
2746,202602746,Crescencia,Baños,25,Masculino,Administración,Ciencias Empresariales,5,1996-09-28,Retirado,16.04,94.57,5,1,20,2026-I,Bajo,5,4,1.04,9,5,Motivado,0.3,2
